ArraySize, Bubble Sort, Merge Sort, Counting Sort, Quick Sort, Timsort
5700, 7348.640282948812, 172.79481887817383, 6.3618818918863935, 19.051869710286457, 1.6713937123616536
5800, 7629.747311274211, 177.12823549906412, 7.018168767293294, 19.385814666748047, 2.673625946044922
5900, 7900.948603947957, 184.14910634358725, 6.350199381510417, 19.72055435180664, 1.6709963480631511
6000, 8875.425497690836, 193.19534301757812, 7.6751708984375, 23.802995681762695, 2.674261728922526
6100, 8606.032530466715, 198.19792111714682, 6.673177083333333, 19.731918970743816, 2.0057360331217446
6200, 9030.373096466064, 204.4671376546224, 7.008870442708333, 23.061831792195637, 2.3398399353027344
6300, 9789.737939834595, 213.79971504211426, 7.35322634379069, 21.402915318806965, 2.3388067881266275
6400, 9574.387391408285, 208.8921864827474, 8.356094360351562, 22.05824851989746, 2.3436546325683594
6500, 9879.003842671713, 217.91601181030273, 8.355299631754557, 22.405068079630535, 1.9942124684651692
6600, 10641.950368881226, 277.74254480997723, 12.032190958658854, 42.78119405110677, 3.6764144897460938
6700, 10937.421242396036, 236.9662125905355, 7.00839360555013, 22.735198338826496, 2.351840337117513
6800, 10989.15179570516, 241.63373311360678, 7.699251174926758, 24.410088857014973, 2.3294289906819663
6900, 11730.595827102661, 241.31194750467935, 8.00935427347819, 24.064381917317707, 2.6857852935791016
7000, 11434.92062886556, 253.0038356781006, 8.03224245707194, 25.061845779418945, 2.351522445678711
7100, 11602.77525583903, 259.6944173177083, 9.02406374613444, 27.072668075561523, 2.352158228556315
7200, 12385.801871617636, 267.38182703653973, 9.024461110432943, 29.753684997558594, 2.0058155059814453
7300, 12569.966634114584, 277.4166266123454, 9.03614362080892, 28.418540954589844, 2.329746882120768
7400, 13324.709812800089, 277.0741780598958, 10.366121927897135, 26.41137440999349, 2.6617050170898438
7500, 14067.093451817831, 356.62039120992023, 19.051472345987957, 44.45211092631022, 3.007968266805013
7600, 13959.326108296713, 286.09832127888996, 11.043866475423178, 27.40955352783203, 2.3490587870279946
7700, 13462.204774220785, 294.1318353017171, 9.346405665079752, 25.747140248616535, 2.6623407999674478
7800, 13742.316484451294, 305.1610787709554, 10.349114735921225, 27.072350184122723, 2.674102783203125
7900, 14965.240796407064, 307.8114191691081, 9.692112604777018, 27.41694450378418, 2.329270044962565
8000, 14575.521310170492, 313.1700356801351, 9.358962376912435, 29.077450434366863, 2.6741822560628257
8100, 15282.65651067098, 319.522221883138, 9.036540985107422, 30.080000559488933, 3.000020980834961
8200, 15615.007877349854, 328.22322845458984, 10.02653439839681, 30.749400456746418, 2.6737848917643228
8300, 30236.294507980347, 336.600383122762, 9.32470957438151, 29.07721201578776, 2.674261728922526
8400, 30785.660982131958, 874.6520678202311, 18.392165501912434, 57.49432245890299, 5.340814590454102
8500, 27765.90307553609, 343.74698003133136, 10.042031606038412, 35.74681282043457, 2.7741591135660806
8600, 17791.919310887653, 723.599910736084, 21.080652872721355, 60.086329778035484, 5.464633305867513
8700, 18068.99817784627, 357.60680834452313, 9.321133295694986, 28.063615163167317, 3.043969472249349
8800, 19110.740105311077, 366.0767078399658, 9.701967239379883, 30.08246421813965, 2.8597513834635415
8900, 22327.36857732137, 545.7805792490641, 11.364221572875977, 29.05551592508952, 2.682844797770182
9000, 22854.110956192017, 379.0036042531331, 11.370023091634115, 29.738823572794598, 2.9131571451822915
9100, 23671.954075495403, 385.93196868896484, 10.685205459594727, 30.09192148844401, 2.6720364888509116
9200, 24267.556587855022, 400.73808034261066, 11.029720306396484, 38.101514180501304, 3.1391779581705728
9300, 26316.702763239544, 402.7438958485921, 11.388142903645834, 29.734293619791668, 2.9967625935872397
9400, 27017.911354700725, 636.5714073181152, 10.371128718058268, 33.03297360738119, 3.0083656311035156
9500, 27294.994831085205, 734.312375386556, 11.711835861206055, 31.052907307942707, 2.905607223510742
9600, 24813.858191172283, 432.8147570292155, 10.286808013916016, 33.066908518473305, 3.0199686686197915
9700, 27220.78498204549, 435.8321825663249, 10.762770970662435, 31.395673751831055, 2.924362818400065
9800, 29045.51410675049, 442.17220942179364, 13.526519139607748, 31.840006510416668, 3.019094467163086
9900, 27677.00656255086, 871.6915448506674, 24.415016174316406, 66.50280952453613, 6.350040435791016
10000, 27862.407286961872, 463.23855717976886, 11.363903681437174, 35.093069076538086, 3.116607666015625
